#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"Sellimonas"	0	0	0	0	0	0	0	0	1.333731	1.865672	1.654262	1.708384	0	0	2.403255	0	0.040986	2.100822	0.030844	0.608069	0	0	0	0	0	0	0	0	0	0.352588	0.169888	0	0	1.853538	0.032247	0.037385	2.150786	1.625828	0	0.4563	0	0	0.292684	1.944432	0	2.070642	0	0.034079	0	0	0	0.776844	0.041653	0	0	0	0.863824	0.034787	0.037363	0	0.46904	0	1.682828	2.158016	0.456578	0.725968	0	0	0.04951	0	0	0.225855	0	0	0	0	0.059594	0	0	0	0.029553	0	0	0	0	1.074416	1.549505	2.044787	0	0	0	0.034808	0	2.607633	0	1.036959	0
"TF01-11"	0	0	2.05003	1.767924	1.745754	0.046229	0	2.790406	0	0	0	0	0	0	0.027195	0	0.042718	0	0	0	0	0.218486	0	1.851114	2.684837	0	0	0	2.545557	0	0	0	2.601171	0	0	0	0	0	0.656825	0.574722	3.328182	0.542694	0	0.829625	0	0	1.952448	1.968042	0	1.703044	0	0	0.553053	0	0.908454	0	1.285318	0	2.848192	0	0.122422	0	0	0	1.071119	0	2.39148	0	0.290349	0.276617	0	0.042863	1.375361	1.856733	0.032102	4.182837	3.180918	1.382261	0	0	0	0	0.43376	0.239767	1.66671	0	0	0	1.545687	1.664898	1.131374	0	1.809557	0.032732	0.869408	0.597723	0
"UBA11774"	0	0	0	0.384917	0.52153	0.102655	0	0.316605	0	0	0	0	0	0	0	0.388571	0.448534	0	0	0.185496	0	0	0	0.45499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.094614	0.603707	0	0.466442	0.32996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39085	0.037267	0	0	0	0	0	0	0.052378	0	0	0.155602	0	0.132551	0	0	0	0.53106	0.549816	0	0	0	0	0	0.063739	0	0.094117	0	0.515285	0.179317	0
"UBA11957"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060707	0	0
"UBA9414"	0	0	0	0	0	0	0.972331	0	0	0	0	0	1.11518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.574367	0.082103	0.222767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035059	0	0	0	0	0.038902	0	0	0	0
"UBA9502"	1.063814	2.357195	0.542132	0.105867	0.066564	1.479996	3.983466	1.190406	0.0576	0.603865	0.107059	0	1.736283	0.932323	0.027195	0.141538	0	1.873863	0	0	0.059512	0.409557	0.044275	0.423112	0.129313	0.05941	0.537931	0.032627	0.164381	0.039375	0.06543	0.210103	1.021815	0.157054	0.055398	0.064089	0	0.282551	1.106437	1.61651	0.150646	0.118156	0	0.036296	2.471478	0	0.060619	2.997974	0.448416	0.233329	2.668514	2.141856	2.004721	0.688285	1.048504	2.979972	2.254279	0.048316	0.428235	0.455047	0.724948	0	0.584885	0.03312	1.480814	0.057981	0	1.876343	0.725872	0.460042	0	0.940511	1.935728	0.305087	1.486006	1.340616	0	1.786826	1.744907	0.139263	0.053385	4.53715	0	0.050152	1.164366	0	1.047445	2.109645	0.105606	0.061631	0.166431	0.042009	0.773015	0.032732	0.641035	0.038943	0.228135
"UMGS1375"	1.562382	1.325363	0.917181	0.605219	0.438497	0.042829	1.906415	1.059041	0.029793	0	0	0	0.033818	0	0.041297	1.287033	1.119892	0.030552	0	0.041662	0	1.202918	0	1.070096	1.072488	0	1.286514	0	0.645447	0.052799	1.675926	1.438243	0.7047	0	0.362154	0	0	0.944926	1.168992	0	1.150809	1.026997	0	0	0.047133	0	1.331099	0.034079	1.445015	0.865298	0.039436	0.027406	0	1.33171	0	0.033201	0.040729	0.050248	1.232971	0	1.055341	1.444658	1.380124	0	0.033179	1.129418	0.541129	0.971539	0	0.934137	0	0	1.449193	0.991714	0.030413	0.04983	0	1.201591	0.03028	1.138432	0	1.653575	0.789365	0	1.32232	0.030098	0	0	1.488083	0.032528	0.936615	0.028806	0.913563	0.048007	0.58611	0.037131	1.194878
"Monoglobus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.282258	0	0	0	0.532464	0	0	0	0	0	0	0	0.241678	0	0.818433	0	0	0	0	0	0	0	0	0	0.042899	0	0	0	0	0.632975	0	0	0	0	0	0	0	0	0	0	0
"CAG-41"	0	0.050115	0.507768	0.355543	0.607994	0.553384	0.201527	0.928413	0.785541	0.706612	0.702058	0	0.654921	0	0.158135	0.717363	0.462966	1.249727	0	0.604101	0.528743	0.538322	0.384736	0.68321	0.161868	0.41917	0.52889	0.686157	0.550173	0.46982	0.691033	0	0	0.618352	0.50437	0	0	0.667933	0.940667	0.454643	0.793608	0.682833	0	0.519379	0.685246	0.812761	0.459697	0.597323	0.870013	0.786086	0.514692	0.771574	1.106106	0	0.630223	0.757331	0.647868	0.925729	0.655285	0.068091	0.116523	0.581328	1.125648	0.604872	0.481823	0	0.37477	0.817271	0.68811	0.700418	0	0.696522	0.75252	0.449985	0.410574	0	0.619157	0.591286	0.510981	0.546984	0.7207	0	0.793272	0.37923	0.57571	0	0.386527	0.454884	0.581633	0.907348	0.308074	0.654144	1.111836	0	0.054203	0.705495	0.326023
"UBA9506"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.389653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0661	0	0	0	0	0	0
"Acutalibacter"	0	0	0	0.046508	0.072054	0	0	0	0	0.173048	2.014556	0	0.042067	0	0	0.151209	1.147601	0	0.209052	0	1.577646	0	1.71299	0	0	0	0	0	0	0	0	0	0	0	0.085164	0	0	0	0.11729	0	0	0	0.098022	1.024068	0	0	0	0.480888	0	0	0	0	0.132671	0	0	0	0.132605	0	0	1.515441	0	0	0.061567	0.222251	0.400317	0	0	0	0	0	0.165688	0	0	0.229361	0	0	0.615287	0.050138	0	0	0	0	0.101601	0	0	0	0.048422	0.070117	0.035202	0	0.191808	0.069615	0.035137	0	0.050589	0.041659	0.050157
"An172"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"An200"	0	0	0	0	0	0.095856	0	0	0.51939	0	0.039118	0	0	0	0	0	0.126998	0	0	0	0.116736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.060055	0.157283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.065368	0	0	0	0	0	0	0	0	0	0	0	0	0.05495	0	0	0.03943	0	0	0.044548	0	0	0	0	0	0	0	0.038952	0.051611	0	0	0	0	0
"Anaeromassilibacillus"	0	0	0	0	0.118031	0.455488	0	0	0.09931	0.270387	0.085441	0	0.051965	0	0	0.116044	0.810479	0	0	0.030751	0.639756	0	0.477866	0	0	0	0	0	0.045624	0	0	0	0	0	0.109142	0	0	0	0	0	0.046591	0	0.055223	0.544441	0	0	0	0.035025	0	0	0	0	0.256086	0	0.107371	0	0.088087	0	0	0.058957	0.327443	0	0	0.333813	0.129111	0	0	0	0.043636	0	0.03892	0.05193	0	0	0	0	0.531701	0	0	0.035235	0.064825	0	0.042204	0	0	0	0.032281	1.205136	0.044002	0	0.095609	0.037208	0	0	0	0	0.118921
"CAG-177"	0	0.05101	0.447333	0.83776	0	0	0	0.498155	0	0	0	0	0	0	0	0	1.181659	0	0	0	0.416013	0.597305	0	1.322949	0	0	0	0.732626	0	0	0	0	0.74408	0.416534	0	0	0	0	0	0	0.572298	0.448581	0.451452	0	0	0	0	0	0	0.561367	0	0	0	0	0	0	0	0	0.712767	0.630257	0	0	0	0	1.250721	2.745633	0.947439	0	0	0.576902	0	0	0	0	0	0.700494	0.519318	0.14177	0	0.56628	0	0	0	0.521442	0.605056	0	0	0	0	0	0.679296	0	0	0	1.772783	0	0
"CAG-180"	0	0	0	0	0.60525	0	0	0	0	0.771505	0	0	0	0	0	1.096264	0.513765	0	1.448514	0	0.35364	0	0	0	0	0	0	0	0.589759	0	0	0	0.923364	0.704086	0	0	0	0	0	0	0	0	0	1.164931	0	0	0.458855	0	0	0	0	0	0	0	0.801083	0	1.205755	0	0	1.057902	0.669636	0	0	0	0	1.669364	0	0	0	0.653082	0	0	0	0	1.056002	0.854775	0	0.061376	0	0	0.866556	0	1.06447	0.335949	0	0	0	0	0	0	0	0	1.54352	0	0	0.772512	0
"CAG-217"	0.906212	0.530682	0.385714	0.353707	0	0	0	0	0	0	0	0	0	0.723053	0	0	0.466429	0.344802	0	0	0.370235	0.552445	0.537409	0	0	0	0	0	0.36298	0	0	0.54302	0	0.418051	0.453106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.478712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.850385	0	0.540803	0	0	0	0	0.525344	0.394647	0	0.512673	0	0.502248	0	0	0.655875	0	0	0.403963	0	0	0.445143	0.496078	0	0.526433	0.318697	0	0.700231	0	0	0	0.455461
"CAG-488"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.704187	0	0	0	0	0	0	0	0	0	0	0.083111	0	0
"Clostridium_A"	0.490991	0.769623	0.913034	0.999315	0.065191	1.01431	0	0	1.086449	1.37537	0.865734	1.525803	1.134152	0	0.343466	1.414505	1.121624	0	1.424524	0	1.054625	0	1.170238	0	0	0.290448	0.070519	0	0.055017	0	0	0	0.220737	1.163867	1.652018	0	0	0.672565	1.271425	0.135813	0.732262	1.138284	0.269905	2.224431	0	0	0.886558	0.240444	1.006254	0.354729	0.343802	0	0.394156	0	1.746884	0	0.689544	1.421448	1.445652	0.244962	1.214638	0	1.531989	0.943043	1.073283	0.078516	0	0	0.054545	0	0	0	0.181741	0.816234	0	1.069426	1.224382	0.155602	0	1.55706	1.349883	0	1.168416	0.041221	0.467818	0	1.044897	1.443534	1.25607	0	0.410175	1.900018	0.084078	0	0	0.836812	0.410967
"Eubacterium_R"	0	0	0	0	0.722594	0.303205	0	0.684871	0.933512	0	0	0	0	0	0	0	0.530506	0	0	0	0.534466	0	0	0	0.165485	1.044073	0	0	0.64075	0	0	0	0	0.772371	0	0	0	0	0	0	0.732262	0.591468	0.761393	0	0	0	0	0	0	0	1.326673	0	0.678782	0	0	1.067801	0	0	0.767374	0	0	0	0	0	0	0	0.104515	0	0.72839	1.14197	0	0	0	0	0	0	0.759241	0	0.797699	0.694637	0	0	0.702613	0	0	0	0	0	0.672838	0.041943	0.534112	0	0	1.590765	0.610682	0	0
"GCA-900066995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.061691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031615	0	0	0	0	0	0	0	0.042672	0	0.033566	0	0	0	0	0	0	0	0	0	0	0.031879	0	0	0	0	0.872627	0	0	0	0	0.326132	0.787299	0	0	0	0.373636	0	0
"Marseille-P4683"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035165	0	0	0	0	0.2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050755	0	0	0	0	0.034414	0
"Ruminococcus_E"	1.471457	0.879697	0.571164	0.697011	0.64162	0.966722	0	0.624354	1.281096	0.841805	0.970734	0.551766	0	0	1.021333	0	0.527042	1.283189	0	0	0.683818	0.076428	0.903824	0.662199	0.732475	0	0.932112	0	0.98226	0	1.186923	0.918567	0	0.749609	0.804511	0.953856	0.584851	0	0.864037	0.671613	0.791278	0.486364	0	0.601478	0	0	0.9135	0	0	0.597529	0.029324	1.184767	0.849249	0	0.851501	0	0.987905	1.060047	1.003047	0.597042	0.84737	0.768046	1.098969	0	1.061021	0.054357	0.768094	0	0.750208	1.069487	0	0.483032	0	0.816234	0.587982	0	0.799486	0.866183	0	0	1.360369	0	0.736219	0.130532	0.558447	0	0.980334	0.919409	0.647236	0.981819	0.177644	0.805377	0.064	0.045825	0.600564	0.594101	1.111552
"Ruminococcus_H"	0	0	0.350757	0.189705	0.269	0.360991	0	0.118819	0	0	0	0	0	0.434637	0	0.314725	0	0.915109	0	0	0.173959	0.598136	0	0.481072	0	0	0.565053	0.434039	0.170419	0.541411	0	0	0.398984	0.18285	0	0	0	0	0	0.557331	0.263242	0.219139	0	0.462343	0	0	0	0.25275	0	0.382281	0	0	0.047052	0	0.211008	0	0.035046	0	0	0	0	0	0	0	0.177438	0.840722	0.357454	0.347535	0.325594	0.403092	0	0	0	0.175479	0	0	0.041793	0	0	0.304533	0	0	0	0.458924	0	0	0.101092	0.187563	0	0	0.268532	0	0.291135	0	0.34256	0	0.27991
"UBA737"	0	0	0.370901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.298706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.411137	0	0.113792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483656	0	0	0	0	0	0	0.637394	0	0	0	0.236323	0	0
"Agathobaculum"	1.04866	1.340576	0.671889	0.807774	1.324412	0.89262	2.003501	1.526199	2.347684	1.890007	1.320733	0.233254	1.695866	2.678919	1.745533	1.703736	0.941517	2.157562	0.359844	1.55241	0.643762	1.639058	0.774815	0.977359	1.228026	2.056241	1.283802	1.276411	1.271437	1.371873	2.237247	2.043178	1.269496	1.305747	1.169973	1.507157	0.035281	1.292325	1.033717	1.22232	1.25564	1.329944	0.781412	1.004191	1.603742	0.060767	1.736912	1.227778	1.521182	0.839468	1.946529	2.071234	1.191725	0.534478	1.426637	2.232511	1.501274	1.999304	1.34506	1.137619	1.283224	1.805582	1.46837	1.383187	1.471437	1.141497	0.118121	1.798343	2.123071	1.255131	0.599368	1.562848	2.193194	0.910163	1.192015	1.110632	1.415547	1.664938	2.339159	1.23491	0.948541	2.081806	1.133246	1.366466	1.852283	1.35442	0.785796	1.348876	1.216068	1.219784	0.898843	1.781192	1.972694	1.372553	0.42567	1.748793	1.477215
"Butyricicoccus"	0	0	0	0.043448	0	0	0	0	0	0	0	0.027347	0	0	0	0	0.051376	0	0.462656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.485874	0.044467	0	0	0	0	0	0.09679	0	0.078997	0	0	0	0	0	0	0	0	0	1.250852	0.034098	0	0	0	0	0	0	0.04445	0	0	0	0	0	0	0.046704	0.054403	0	0	0	0	0	0.036307	0	0	0	0	0	0	0	0.296422	0.036529	0	0.077604	0	0.038362	0.04561	0	0	0	0.09147	0.060674
"Intestinibacillus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.066257	0	0	0	0	0	0	0	0	0.67627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-272"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078052	0	0
"CAG-390"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.076073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.162036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052213	0	0	0	0	0	0	0	0	0	0	1.011057	0	0
"CAG-448"	0	0	0.171823	0.488336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.064317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.539857	0	0
"CAG-724"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.078547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.050589	0	0
"CAG-841"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.086001	0	0
"QALR01"	0	0	0	0.547083	0	0	0	0	0	0	0	0	0	0	0	0	0.819137	0	0	0	0.876661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"UBA11512"	0	0	0	0.433261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.485419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.925794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.032016	0	0
"UMGS1865"	0	0	0	0.056299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.945481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.991967	0	0	0	0	0	0	0	0	0.332519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.070102	0	0
"UMGS902"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.294374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.613789	0	0
"UMGS911"	0	0	0	0.115047	0	0	0	0	0	0	0	0	0	0	0	0	0.199156	0	0	0	0.244916	0	0	1.660569	0	0	0.136517	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.841687	0	0	0	0	0	0	0	0	0	0.178781	0	0	0	0	0	0	0.052213	1.78237	0	0	0	0	0	0	0	0	0	0.054203	0	0
"UBA1206"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.56732	0	0
"UCG-010"	0	0	0	0.056911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.045206	0	0	0.044195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829319	0	0	0	0	0	0	0	0	0	0.37846	0	0	0	0	0	0	0	0	0	0	0	0	0	0.072592	0	0	0	0	0	0
"UMGS882"	0	0	0	0.057523	0	0	0	0.250923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.466298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-103"	0	0	0.483475	0.516486	0.503688	0	0	0.917343	0.819306	0.831891	0	0.578309	0	0.152928	0	0	0.634413	0	0	0.055549	0.524738	0.194394	0.540462	0.0739	0	0.488481	0.080464	0	0.598481	0	0	0	0.163739	0.050075	0.03142	0	0	0	0.473852	0.090266	0.959007	0.476747	0	0	0	0	0	0.538632	0	0.684489	0	0	0.584678	0	0.713319	0	0	0	0.882336	0.21922	0.041299	0	0.788056	0	0.663589	0.886623	0.414969	0	0.730068	0.081358	0	0	0	0.076454	0	0.849025	0.317318	0.634509	0	0.620811	0	0	0.583036	0.610066	0.662023	0	0	0	0.415223	0	0.466832	0	0.269802	0	0.648985	0.648439	0.099506
"CAG-110"	0	0	0.707438	1.822999	1.060902	0.776369	0	0.078229	0	0.916613	0	0	0.397572	0.112684	0	0.914286	0.226865	0	0.691128	1.112974	2.193369	0.053168	0.606875	1.254121	0	0.101217	0.931208	0	1.082231	0	0	0	0.641484	1.035644	0.6532	0	0	0	0.786626	1.24882	0.780407	0.47606	0.363784	0	0	0	0	0.725118	0	0.824831	0	0	0.540711	0	0.928995	0	0	0	0	0.695027	0.526564	0	1.013801	0.165599	0.837421	0	0.145332	0	0.66797	0.664177	0	0.76329	0	0	0	0.735949	1.879915	0	0.947208	0.734067	0.040039	0	0.667443	0.776323	0.713811	0	0.309221	0.905386	0.36402	0.402315	0.448536	0.912201	0.262273	0.034914	0.736431	1.379292	0.813034
"CAG-170"	0.781949	0.927127	0.381566	1.409321	0.785727	0.52755	0	1.293727	0	0	0	0	0	0	0	0	0.414475	0	0	0	2.145301	0.30156	0	1.433074	0	0	0.048821	0	0.614584	0	0	0	0.207265	0.160089	0	0	0	0	0	0	0.917075	0	0.081455	0	0	0	0	0.119275	0	0.180808	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.636901	0.547194	1.537424	0	0	0.179727	0	0	0	0	0	1.799626	0.129249	0	0	0	0	0	0	2.978194	0.037978	0	0.045024	0	1.527286	0	0.054887	0	0.175685	0	1.276288	0.037131	0.098697
"CAG-83"	0.380366	0.911914	0.753653	1.706729	0.992966	2.252966	0.113267	1.791144	0	0.534465	0.565146	0.23808	0.063512	0.892079	0	0.341099	0.519538	0.029097	0.486646	0.373967	1.491239	1.053384	0.290079	1.000543	0.033459	0.081414	0.593984	0.303531	0.314672	0.362432	0.249093	0	0.527488	0.830792	0.276163	1.361889	0	0	0.323721	0.408268	1.130619	0.268599	1.231483	0	0	0	0.304781	0.529166	0	0.74562	0	0	0.316251	0	0.427618	0	0	0.505382	0.310398	0.386126	0.302369	0	0.389924	0	0.760964	1.363757	0.867662	0.065	0.789648	0.581339	0	0.064294	0.22339	0.348046	0	0.578794	0.99452	0.338866	0.046367	1.150177	0.85035	0	0.87299	1.11708	0.365105	0	0.964193	0.360226	0.940853	0.067623	0.863432	0.049211	0.725329	0.028368	1.299415	0.674703	1.28063
"ER4"	1.545712	1.208129	1.06412	0.71843	0.527706	0.923213	0	1.57786	0	0.059485	0.040147	0	0.885875	1.2033	0	0.639121	0.915541	0.036372	0.041125	1.697235	0.656923	1.086613	0.031298	1.288172	0.04431	0.128721	0.76576	0	0.594455	0.048324	0	0	1.326494	1.509082	0.04961	0	0	0	0.247873	0.421518	0.595594	0.506286	1.219058	0	0	0	0	1.386812	0	0.748203	0	0	0.514486	0	0.032678	0	0	0.032855	0	0.590399	0.714623	0	0	0	0.890075	1.265915	1.080402	0.985405	0	1.018453	0	0.044511	0.032183	0.051697	0.805096	0.782905	0.975172	0.676003	0.053937	1.159406	0.044805	0	0.701831	1.371275	0.514427	0	0.652423	0.04207	0.223212	0.253373	1.374528	0	1.208463	0.026185	1.569704	0.451915	0.721619
"Evtepia"	1.865462	0.987086	0	0	0	0	0	0	2.078554	0.995025	0	0	0	0.973908	1.514877	0	0	0.033462	0	0	0.700413	0.855667	0.954206	1.457707	0	0	0	1.356495	0	0	0	0	0.851858	0	0	0	0	1.060725	0	0	0	0	0	0	0	0	0	1.965202	0	0	0	0	0	0	0	1.272388	0	0	0	1.026348	0.990442	0	1.436561	0	1.472158	0	0	0	1.131186	0	1.722489	0	0	0	0.87099	0	1.14544	0.044087	1.933213	1.760921	1.866575	0	0	0	0	0	0	1.826548	1.648892	0	0	0.061213	2.041713	0	0.068657	1.790453	0.345439
