#Datasets	 AA_0001	 AA_0003	 AA_0004	 AA_0006	 AA_0008	 AA_0009	 AA_0010	 AA_0012	 AA_0013	 AA_0014	 AA_0015	 AA_0016	 AA_0017	 AA_0018	 AA_0019	 AA_0021	 AA_0023	 AA_0025	 AA_0026	 AA_0027	 AA_0030	 AA_0032	 AA_0033	 AA_0034	 AA_0035	 AA_0036	 AA_0037	 AA_0038	 AA_0039	 AA_0040	 AA_0041	 AA_0042	 AA_0043	 AA_0044	 AA_0045	 AA_0046	 AA_0047	 AA_0048	 AA_0049	 AA_0050	 AA_0052	 AA_0053	 AA_0054	 AA_0055	 AA_0057	 AA_0058	 AA_0060	 AA_0061	 AA_0062	 AA_0065	 AA_0071	 AA_0080	 AA_0092	 AA_0093	 AA_0096	 AA_0097	 AA_0098	 AA_0099	 AA_0100	 AA_0102	 AA_0103	 AA_0104	 AA_0105	 AA_0106	 AA_0109	 AA_0111	 AA_0112	 AA_0113	 AA_0115	 AA_0116	 AA_0117	 AA_0118	 AA_0119	 AA_0120	 AA_0121	 AA_0123	 AA_0125	 AA_0126	 AA_0127	 AA_0128	 AA_0129	 AA_0130	 AA_0131	 AA_0132	 AA_0133	 AA_0134	 AA_0135	 AA_0136	 AA_0137	 AA_0138	 AA_0139	 AA_0141	 AA_0142	 AA_0143	 AA_0151	 AA_0152	 AA_0153
"Faecalibacterium prausnitzii_E"	0.034623	0	0.032154	0	0	0	1.279106	0.192264	0	0	0	0	0	0.051813	0	0	0	0	0	0	0	0.053929	0	0.058845	0	0	0	0	0	0.044529	0.911662	0	0.03684	0.039091	0	0	0	0.039688	0	0	0.051116	0	0	0	0	0	0.046724	0	0	0	0	0	0.639926	0	0	0	0	0	0.056864	0	0	0	0	0	0.038216	0	0.238286	0.714513	0	0.04173	0	0.062657	1.36563	0	0	0.763613	0	0	0	0.033176	0	0	0	0	0.03549	0	0	0	0.061131	0.338499	0.507773	0	0.04626	0.027549	0.549261	0	0
"Faecalibacterium prausnitzii_F"	0.036197	0.032492	0	0.047325	0.045405	0	0.062093	0.057054	0	0.228092	0	0	0	0.089623	0	0	0	0	0	0	0	0.056539	0	0.040504	0	0.03119	0	0.04939	0.048751	0.044529	0	0	0.039007	0.048665	0	0	0	0.030008	0	0	0	0	0	0	0	0	0.032618	0.049248	0	0.044974	0	0	0.043686	0	0	0	0.033392	0	0.029928	0.039633	0.041858	0	0	0	0	0	0	0.236654	0.034183	0.045594	0	1.177423	0.053828	0.038656	0	0.058584	0	0.057202	0.060895	0.048891	0	0	0	0.096752	0.04732	0	0.054778	0	0.040196	0.047587	0.044914	0	0	0	0.048194	0	0
"Faecalibacterium prausnitzii_G"	1.355031	0.809506	0.580001	0.580223	0.449006	0.06763	1.134741	0.572885	0.842422	0.906617	0.683403	0.029244	0.625145	0.843019	0.03508	0.499707	0.58395	0.831711	0.968793	0.170321	0.12592	0.86896	0.876034	0.621313	0.656333	0.66076	0.613416	0.858148	0.523545	0.93226	0.770855	0.741393	0.964351	0.719597	0.795874	0.765213	1.040982	0.706632	0.577544	0.742174	0.656395	0.392592	0.059607	0	1.496388	0	0.995301	0.880554	0.056669	0.669209	0.672119	0.610267	0.576015	0.344462	0.652358	0.689071	1.010587	1.108291	1.071439	0.884254	0.761974	0	0.784844	0	0.639926	0.229194	0.216918	0.679015	0.64597	0.744187	0	0.703147	0.60307	0.971812	0.032644	0.742402	0.418983	0.707307	0.891814	0.650422	0.126796	0.889451	0.418462	0.308308	0.697964	0	0.895303	0.823485	0.907759	0.619534	0.588243	0.831499	0.798308	0.068874	0.658655	0.583761	0.517119
"Faecalibacterium prausnitzii_H"	0	0	0	0	0	0	0.054331	0	0	0	0	0	0	0.044812	0	0	0	0	0	0	0	0	0	1.049277	0	0	0	0	0	0	0	0	0.042258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04369	0	0	0	1.259224	0.047847	0	0	0.051514	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035017	0.041171	0	0	0.029845	0.204252	0	0
"Faecalibacterium prausnitzii_I"	0.177838	0.582993	0.474265	0.055105	0.055495	0	0.152127	1.347412	0	0.063252	0.034331	0	0	0.140036	0	0.051252	0.246705	0	0	0	0	0.088723	0	0.49598	0	0.055448	0.072443	0.033956	0.074187	0.057793	0.042958	0	1.803012	0.067013	0	0	0.035699	0.039688	0.052207	0.063313	0.057607	0.065552	0	0	0	0	0.047605	0.036444	0.037402	0.065662	0	0.042425	0.076047	0.026497	0.036889	0.033522	0	0.053594	0.0419	0.071339	0.073639	0	0	0	0.047208	0.402391	0.058924	1.04947	0.035059	0.076505	0	0.114	1.393541	0.048707	0	0.113128	0.042952	0.201569	0.093306	0.080321	0	0.05711	0.05015	0.176898	0.062789	0	0.05388	0	0.056107	0.105949	0.168426	0.048765	0.089876	0.080353	1.301245	0.055822	0.064746
"Faecalibacterium prausnitzii_J"	0	0	0	0	0	0	0.299596	0.042204	0	0	0	0	0	0.058815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02904	0	0.170594	0.043002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128856	0	0.272587	0	0	0.203634	0	0	0.029115	0	0.040521	0	0.030447	0.238343	0	0	0	0	0	0	0.069146	0	0	0	0	0	0	0.064282	0	0	0
"Faecalibacterium sp002160895"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041928	0	0.053888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062476	0	0	0	0	0	0	0	0	0.034787	0	0	0	0	0	0	0	0	0	0	0.033887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faecalibacterium sp003449675"	0	0	0.032772	0	0	0	0.158336	0.085972	0	0	0	0	0	0.07842	0	0	0	0	0	0	0	0.044361	0	0.061138	0	0	0	0	0	0	0	0	0.042258	0.063025	0	0	0	0.048399	0	0.042209	0.0357	0	0.040707	0	0	0	0	0	0	0	0	0.029371	0.038832	0	0	0	0	0	0	0.037871	0	0	0	0.043046	0.035968	0.050787	0.050506	0.061894	0.035936	0.04173	0	0.051344	0.034888	0.04716	0	0.056564	0	0.069914	0.050091	0.049764	0	0	0	0.045488	0.04641	0	0.099678	0	0	0.049383	0.048033	0.056267	0.074015	0.055099	0.052019	0	0
"Fournierella massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067114	0.492706	0	0	0	0	0	0.621135	0	0	0	0.052203	0	0	0	0	0	0	0	0.650893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.150874	0	0	0	0	0	0.085026	0	0	0	0	0
"Fournierella sp002159185"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05569	0.030008	0	0	0	0	0	0.060665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.307405	0	0	0	0	0	0	0	0	0	0	0
"Fournierella sp002160145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128516	0.077439	0	0	0	0	0	0.84478	0	0	0	0	0	0	0	0	0	0	0	0.043765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119756	0	0	0	0	0	0	0	0	0	0	0
"Fournierella sp002161595"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.316579	0.073567	0	0	0	0	0	0.161169	0	0	0	0	0	0	0	0	0	0	0	0.033522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.314949	0	0	0	0	0	0	0	0	0	0	0
"Gemmiger formicilis"	0.303741	0.38433	0.430363	0.370176	0.558555	0.407221	0.642658	0.500981	0	0.563521	0	0	0	0.920039	0	0.488725	0.371273	0	0	0.681282	0.339802	0.526247	0	0.512793	0.562706	0.936847	0.573902	0.083345	0.51436	0.707721	0.668234	0.036062	0.654459	0	0.129601	0.573355	0	0.464635	0.504128	0.430883	0.454365	0.492	0	0	0	0	0.310315	0.518089	0.754837	0.558574	0	0.054391	0.03236	0	0	0	0	0.531899	0.06285	0.068697	0.408505	0.491983	0	0	0.428615	0.591215	0.399518	0.511537	0.546927	0.443576	0	0.557818	0.576156	0.393518	0.108518	0.659576	0.519474	0.46034	0.561803	0.55526	0.54013	0	0.531915	0.483761	0.480476	0	0	0	0.417033	0.628513	0.43354	0	0.660851	0	0.099448	0	0.53501
"Gemmiger qucibialis"	0.040918	0.043632	0.529915	0.595782	0.588825	0.57126	0.367898	0.618997	0	0.803113	0.838966	0	0	1.127293	0	0.749561	0.607648	1.233226	0	0.060235	0.485604	0.681077	0.55653	0.563996	0.520149	0.79476	0.760184	0	0.560285	0.704879	0.970132	0.813517	0.852747	0.56403	0.687148	0.03327	0	0	0.645251	0.567183	0.698586	0.608698	0.65713	0	0	0	0.829565	0.723945	0.873843	0.720479	0.760555	0.05004	0	0	0.751376	0.752391	0	0.78268	0.029928	0.834053	0.645701	0	0.85668	0	0.537268	1.044393	0.684426	0.749101	0.030677	0.680046	0	0.697925	0.704745	0.330895	0	0.810076	0	0.722743	0.774935	0.671375	0	0.930764	0.617416	0.722032	0.667935	0	0.167027	0	0.761211	0.857471	0.646256	0	0.956913	1.517517	0.520192	0	0.239391
"Gemmiger variabilis"	0	0	0	0	0	0	0	0	0	0	0.163073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.180105	0	0	0	0	0	0	0	0	0	0	0
"Gemmiger variabilis_C"	0	0	0	0	0	0	0	0	0	0	0.072954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.039604	0	0	0	0	0	0	0	0	0	0	0
"Gemmiger_A sp002160955"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Harryflintia acetispora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051611	0.062476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Massilimaliae massiliensis"	0	0	0	0	0.039639	0.237425	0	0	0	0	0	0	2.054659	0	0	0.574755	1.445594	0	0	0	1.570078	0	0	0	0	0	0	0	0	0	0	0	0.351067	0.165938	0	0	0	0	0.174568	0.338551	0	0	0	0	0	0	0	0.135924	0	0	0	0	0	0	0.1893	0	0	0	0	0.051963	0	0	0	0	0.065191	0	0	0	0	0	0	0	0	0	0	0	0.288507	0.041767	0	0	0	0	0	0	0	0	0	2.16976	0	0	1.069816	0	0	0	0	0	0
"Massilimaliae timonensis"	0	0	0	0	0	0.207927	0	0	0.097642	0.066127	0	0.045955	0.192946	0	0	0	0.106338	0	0.252676	0	0.471144	0	0.037636	0	0	0	0	0	0	0	0	0	0.073681	0	0	0	0	0	0	0.050123	0	0	0	0	0	0	0	0.215706	0	0	0	0	0.080092	0	0	0	0	0	0	0	0.043408	0	0	0	0.073434	0	0	0	0	0	0	0	0	0	0	0	0	0.05357	0.03634	0	0.130789	0	0	0	0	0	0	1.072999	0	0	0.063628	0.046264	0	0	0	0.035007	0
"Massilioclostridium coli"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.103025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125839	0	0	0	0	0	0.1829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.041171	0	0	0	0	0	0.034929
"Negativibacillus massiliensis"	0	0	0	0.672929	0.649365	0.064033	0	0.284488	0	0.04121	1.40972	0.87399	0.865255	0	0	0.906978	0.049219	0	0	0	0.106038	0.182664	0	0	0	0	0	0.735703	0.365987	0	0	0	0	0.861601	0	0	0.064258	1.270969	0.27572	0.350862	0.064909	0	0.713102	0.07153	0	0	0	0	0.466956	0.333705	0	1.30212	0.078474	0	0.207745	0	0	0	0.086793	0.14444	0.744146	0	0.91994	0.913121	0.587473	0	0	0	1.004453	0.054867	0	0.062657	0	0.831877	0	0	0	0	0	0	0	0	0	0	0	0	1.014736	0	0.157434	0	0.648751	0	0.581549	0	0	0	0.86215
"Negativibacillus sp000435195"	0.827812	0.966394	0.047612	0	0.818012	0	0	0	0	0	0	0	0	0	0	0	0.043143	0	0	1.070735	0.531393	0	0	0.392046	0	0	0	0	0.765888	0.935102	0	0	0.355401	0	0	0.56781	0	0	0	0	0.05355	0	0.670941	0.057043	0	0	0	0.946546	0.131473	0	0	0	0.039641	0	0	0	0	0	0	0.559264	0	0	0	0	0	1.377766	0	0.330406	0	0.774325	0	0.068748	0	0	0	0	0	0	0	0.642565	0	0	0.72347	0.762466	0	0	0	0	0	0	0.638147	0	0	0	0	0	0
"Neobitarella massiliensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04636	0
"Phocea massiliensis"	0	0	0	0	0	0	0	0	0.038434	0	0	1.374487	0	0	0.038269	0.044846	0	0	0	0	0.083746	0	0	0	0.237377	0	0	0.053506	0	0.133586	0	0	0	0	0	0	0	0.302012	0.046497	0	0	0	0.056699	0	0	0	0	0.087661	0	0	0	0	0	0	0.044655	0	0	0	0.038907	0	0	1.30526	0.045032	0	0.03297	0	0	0	0	0	0.051775	0	0	0	0	0	0	0	0.234739	0	0.083865	0	0.171824	0.105417	0	0	0.193069	0	0	0	0	0.660198	0	0	0	0.070013	0.045152
"QAMM01 sp003150405"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053202	0	0	0	0	0	0.180638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"QANG01 sp003150145"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ruminiclostridium_E siraeum"	0	0	0.420469	0.792215	0.04036	1.351167	0	0.735449	0	0	0	0	0	0	0	0	0.661729	0	0	0	0.058441	0	0	0	0	0	0.524038	0	0.132123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056143	0	0	0	0	0	0	0	0	0	0	0	0.843741	0	0	0	0	0.035218	0	0	0	0.035936	0	0	0	0	0.789356	0	0	0	0	0	0	0	0	0	0.746581	0.0455	0	1.00396	0	1.002387	0	0.356813	1.494198	0	0	0.207312	0	0.821257
"Ruminiclostridium_E sp003512525"	0	0	0	0	0	0	0	0.043767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.042337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054605	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054118	0	0	0	0	0	0	0	0	0	0.051264	0	0	0	0	0	0	0	0	0	0	1.568226	0	0
"Ruminococcus sp002438605"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090269	0	0
"Ruminococcus_C callidus"	0.140067	0.060342	0.038955	0.074554	0.046847	0	0	0	0	0	0.7349	0	0	0	0	0.082369	0.056511	0	0	0	0.304255	0.05132	0	0	0	0	0	0	0.105981	0	0	0	0.073681	0	0	0	0	0	0.052207	0	0	0.586367	0	0	0	0	0.699973	0	0	0	0	0	0.068766	0	0.788265	0.558706	0.073658	0	0.897854	0.52932	0	0	0	0	0	0.059903	0	0	0.089402	0	0	0	0	0.065715	0.062641	0.708059	0.09887	0.608339	0	0.055002	0	0	0.775264	0.072925	0.083719	0	0	0	0	0.586313	0	0	0	0	0.540082	0	0
"Ruminococcus_C sp000433635"	0	0	0.231877	0	0.260899	0.210086	0	0.293086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.292697	0.395313	0	0	0	0.328541	0	0	0	0	0.287998	0	0	0	0	0	0	0.342396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.250381	0	0	0	0	0	0	0.337131	0	0	0	0	0	0	0.298199	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ruminococcus_C sp000437175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.43021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.043616	0	0	0	0
"Ruminococcus_C sp000437255"	0	0	0	0.815554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ruminococcus_D bicirculans"	0	0.036205	0.855779	0.578278	0.811526	0	0	1.043384	1.276618	0	0	0	0.891839	0.714186	0	1.08819	0.680566	0	0	0	0.761542	1.101205	0	0.228502	0	0	0	0	0.735507	0	0	0	1.433525	0.041485	0.465347	0	0	0	1.127353	1.079845	0.955789	0.830566	0	1.234121	0	0	1.15134	0	0	1.273656	0	0	0.986182	0	1.156187	0	1.115672	0	0	0.911557	0.876697	0	0	0.424963	0.704368	0	0.120438	0	0.938716	0.994567	0	1.072125	1.020734	0	1.063126	1.174712	1.009774	1.518123	1.161911	0	0	0	1.003815	0.246213	0.112839	0	0	0	1.211741	1.319877	0.154702	0	0	0	0	0	0
"Ruminococcus_D sp000434695"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.763423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ruminococcus_D sp900604945"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04939	0	0	0	0	0	0	0	0	0	0
"Ruthenibacterium lactatiformans"	0	0.181953	0.417378	0.323499	0.046847	1.284975	0	0.136773	1.237146	0.360347	1.67364	1.603429	1.121659	0.03781	0.055277	1.34445	0.958868	0	2.386655	0.075813	0.695269	0.046101	2.232525	0.040504	0.668627	0	0.05739	1.178153	0.356802	0.331596	0.038185	0.530324	0.170116	0.368574	1.249043	0.060995	0.129944	0.287493	1.028649	0.225994	0.453553	0.164961	1.370958	1.583622	0	0	0	1.410462	0	0.434446	0.083234	0.092465	0.728108	0	0.941647	1.02057	0.64819	0	0.317242	0.116257	1.335586	0	0	1.836316	0.231542	0.092459	0.230516	0	1.476878	0.077278	2.038797	0.274993	0	0.221112	0.236446	0	1.098109	0.205201	1.883809	0.56399	0.4972	0.034023	1.888421	0.353796	0.103739	2.288565	1.189845	1.673476	1.197505	0	0.04429	1.614234	0.083267	0	0	0.997218	1.583732
"Ruthenibacterium sp003149955"	0	0	0	0	0	0.55831	0	0	0	0	0.056861	0	0	0	0	0	0	0	0	0	0.103628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.085913	0	0	0	0	0	0	0	0	0
"UBA3818 sp002369315"	0	0	0	0.134845	0.19099	0	0	0	0	0	0	0	0	0	0	0.035693	0.264934	0	0	0	0.089168	0	0	0	0	0	0	0.038071	0.036033	0	0	0	0	0.124454	0	0	0	0	0	0	0	0	0.293673	0	0	0	0	0	0	0	0	0	0.072811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176905	0	0.097978	0	0.096065	0	0	0	0	0.131512	0.086897
"UBA5884 sp002431975"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084149	0	0
"QAKR01 sp003343705"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-145 sp000435715"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067726	0	0	0	0	0.142187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059926	0	0	0	0	0	0	0	0	0.184987	0.051182	0.146548	0	0	0	0	0	0	0	0.177201
"CAG-145 sp003150015"	0	0	0	0	0	0	0	0	0.031162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"CAG-238 sp000435615"	0	0	0	0.189302	0	0.212244	0	0.057054	0	0	0	0.039271	0	0	0	0	0	0	0	0	0	0	0	0.147495	0	0	0	0	0.049458	0	0	0	0.134359	0.075789	0	0	0	0	0	0	0	0.059789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.947318	0	0	0	0	0	0	0	0	0	0.134528	0	0	0.263661	0	0	0.248282	0.338633	0	0	0	0	0	0	0.717369	0	0	0	1.116883	0.078529	0
"Emergencia sp900066695"	0	0	0	0	0	0	0	0	0.037395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.126483	0.086923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.090671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.199355	0.050268	0	0	0	0.078774	0	0	0	0	0
"Emergencia timonensis"	0	0	0	0	0	0	0	0	1.165472	0	0	0	0	0	0	0.614109	0	0	0	0	0.091578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057043	0	0	0	0.055158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.209233	0	0	0	0	0.058768	0	0	0	0	0
"Mogibacterium diversum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.153664	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"QAKD01 sp003343965"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.047397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.508311	0	0	0	0	0.177532	0	0	0	0	0	0	0.050145	0
"UBA1191 sp900066305"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
